date,scenario_lstm_close,naive_random_walk_close,moving_average_drift_close,ensemble_predicted_close,predicted_close,fair_value_anchor,lower_80,upper_80,lower_95,upper_95,forecast_step
2026-07-03,6.6769837271019234,6.400000095367432,7.061919543746481,6.708960472333919,6.708960472333919,6.727078256009531,5.126698495612211,8.291222449055628,3.2472634016429027,10.170657543024936,41
2026-07-06,6.685466492370227,6.400000095367432,7.078891768340559,6.717227907191172,6.717227907191172,6.737176445141984,5.115786297150699,8.318669517231646,3.2135693399507272,10.220886474431618,42
2026-07-07,6.6940066578792194,6.400000095367432,7.095904783035102,6.725524471382402,6.725524471382402,6.747289792924282,5.105130229921773,8.34591871284303,3.1804010458351373,10.270647896929667,43
2026-07-08,6.702603014464066,6.400000095367432,7.112958685862768,6.7338498978983345,6.7338498978983345,6.7574183221114605,5.094722152678791,8.372977643117878,3.1477410249093154,10.319958770887354,44
2026-07-09,6.711254388709389,6.400000095367432,7.130053575091825,6.742203928758681,6.742203928758681,6.767562055492714,5.08455437817863,8.39985347933873,3.115572765337567,10.368835092179793,45
2026-07-10,6.719959641913561,6.400000095367432,7.147189549226709,6.750586314753229,6.750586314753229,6.777721015891448,5.074619638495022,8.426552991011436,3.08388066225482,10.417291967251638,46
2026-07-13,6.728717669083028,6.400000095367432,7.164366707008593,6.758996815190448,6.758996815190448,6.787895226165326,5.064911053690246,8.453082576690651,3.0526499495246906,10.465343680856206,47
2026-07-14,6.73752739795581,6.400000095367432,7.181585147415968,6.767435197653406,6.767435197653406,6.798084709206328,5.055422103454808,8.479448291852005,3.0218666379822596,10.513003757324553,48
2026-07-15,6.746387788053315,6.400000095367432,7.198844969665199,6.775901237762757,6.775901237762757,6.808289487940793,5.046146601377239,8.505655874148275,2.99151745942267,10.560285016102844,49
2026-07-16,6.7552978297596535,6.400000095367432,7.216146273211102,6.784394718946613,6.784394718946613,6.818509585329478,5.037078671550798,8.531710766342428,2.9615898156942646,10.607199622198962,50
2026-07-17,6.764256543427652,6.400000095367432,7.233489157747518,6.792915432217098,6.792915432217098,6.828745024367606,5.028212727261764,8.557618137172433,2.932071732337912,10.653759132096285,51
2026-07-20,6.773262978510798,6.400000095367432,7.250873723207885,6.801463175953396,6.801463175953396,6.83899582808492,5.01954345153638,8.583382900370411,2.9029518162850154,10.699974535621777,52
2026-07-21,6.782316212720357,6.400000095367432,7.26830006976582,6.810037755691079,6.810037755691079,6.849262019545733,5.011065779351217,8.609009732030941,2.8742192171873016,10.745856294194857,53
2026-07-22,6.791415351206935,6.400000095367432,7.285768297835687,6.818638983917568,6.818638983917568,6.85954362184898,5.002774881335579,8.634503086499556,2.845863592003671,10.791414375831465,54
2026-07-23,6.800559525765782,6.400000095367432,7.303278508073182,6.827266679873529,6.827266679873529,6.869840658128269,4.994666148815102,8.659867210931957,2.8178750725142256,10.836658287232833,55
2026-07-24,6.809747894065132,6.400000095367432,7.3208308013759105,6.835920669360029,6.835920669360029,6.880153151551937,4.986735180063358,8.6851061586567,2.7902442354704107,10.881597103249648,56
2026-07-27,6.818979638896936,6.400000095367432,7.338425278883972,6.844600784551302,6.844600784551302,6.890481125323099,4.9789777676437845,8.710223801458818,2.7629620751238706,10.926239493978734,57
2026-07-28,6.8282539674493155,6.400000095367432,7.356062041980539,6.853306863812936,6.853306863812936,6.9008246026797,4.971389886737474,8.735223840888398,2.736019977905782,10.97059374972009,58
2026-07-29,6.837570110600122,6.400000095367432,7.373741192292442,6.862038751525361,6.862038751525361,6.911183606894568,4.963967684364128,8.760109818686594,2.709409699053947,11.014667803996776,59
2026-07-30,6.846927322230983,6.400000095367432,7.391462831690757,6.870796297912442,6.870796297912442,6.921558161275467,4.956707469413534,8.78488512641135,2.6831233410071107,11.058469254817773,60
