liquidity_threshold,prediction_band_threshold,f0_5_score,target_positive_rate,positive_rate_gap,positive_rate_over_cap,accuracy,precision,recall,f1_score,predicted_positive_rate,tn,fp,fn,tp,support_positive,support_negative,predicted_positive_count
0.9614516803682691,1.05,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
0.9614516803682691,1.0501384481208622,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
0.9614516803682691,1.0514138187205937,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
1.0055877163199445,1.05,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
1.0055877163199445,1.0501384481208622,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
1.0055877163199445,1.0514138187205937,0.5307262569832403,0.07060616091694949,0.0036972446558059258,0.0,0.7863777089783281,0.7916666666666666,0.2289156626506024,0.35514018691588783,0.07430340557275542,235,5,64,19,83,240,24
1.2921165175984557,1.05,0.5263157894736842,0.07060616091694949,0.002494705808590361,0.0,0.7863777089783281,0.8181818181818182,0.21686746987951808,0.34285714285714286,0.06811145510835913,236,4,65,18,83,240,22
1.2921165175984557,1.0501384481208622,0.5263157894736842,0.07060616091694949,0.002494705808590361,0.0,0.7863777089783281,0.8181818181818182,0.21686746987951808,0.34285714285714286,0.06811145510835913,236,4,65,18,83,240,22
1.2921165175984557,1.0514138187205937,0.5263157894736842,0.07060616091694949,0.002494705808590361,0.0,0.7863777089783281,0.8181818181818182,0.21686746987951808,0.34285714285714286,0.06811145510835913,236,4,65,18,83,240,22
1.392647499772588,1.05,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.392647499772588,1.0501384481208622,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.392647499772588,1.0514138187205937,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.5627148418589745,1.05,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.5627148418589745,1.0501384481208622,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.5627148418589745,1.0514138187205937,0.5214723926380368,0.07060616091694949,0.008686656272986641,0.0,0.7863777089783281,0.85,0.20481927710843373,0.3300970873786408,0.06191950464396285,237,3,66,17,83,240,20
1.896601956352887,1.05,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
1.896601956352887,1.0501384481208622,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
1.896601956352887,1.0514138187205937,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
2.404277055690829,1.05,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
2.404277055690829,1.0501384481208622,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
2.404277055690829,1.0514138187205937,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
2.948293056160476,1.05,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
2.948293056160476,1.0501384481208622,0.5161290322580645,0.07060616091694949,0.014878606737382928,0.0,0.7863777089783281,0.8888888888888888,0.1927710843373494,0.31683168316831684,0.05572755417956656,238,2,67,16,83,240,18
