liquidity_threshold,prediction_band_threshold,f0_5_score,target_positive_rate,positive_rate_gap,positive_rate_over_cap,accuracy,precision,recall,f1_score,predicted_positive_rate,tn,fp,fn,tp,support_positive,support_negative,predicted_positive_count
0.31382447195223045,1.9873010910631337,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.31382447195223045,2.089440139567417,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.31382447195223045,2.1003284924398296,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.31382447195223045,2.118848845662109,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.31382447195223045,2.2194820402230526,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.3255994605116834,1.9873010910631337,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.3255994605116834,2.089440139567417,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.3255994605116834,2.1003284924398296,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.3255994605116834,2.118848845662109,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.3255994605116834,2.2194820402230526,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.35175694663109386,1.9873010910631337,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.35175694663109386,2.089440139567417,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.35175694663109386,2.1003284924398296,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
0.35175694663109386,2.118848845662109,0.9090909090909091,0.024889075973504,0.018677895849280396,0.0,0.9968944099378882,1.0,0.6666666666666666,0.8,0.006211180124223602,319,0,1,2,3,319,2
