date,scenario_lstm_close,naive_random_walk_close,moving_average_drift_close,ensemble_predicted_close,predicted_close,fair_value_anchor,lower_80,upper_80,lower_95,upper_95,forecast_step
2026-06-04,21.00127829930518,20.700000762939453,21.98001732360594,21.245166136264082,21.245166136264082,20.92987649291252,20.176451863704145,22.31388040882402,17.407536675521943,25.08279559700622,20
2026-06-05,21.02108007459154,20.700000762939453,22.046056384639016,21.274375204939844,21.274375204939844,20.961294865540417,20.179268951559845,22.369481458319843,17.34197519071777,25.20677521916192,21
2026-06-08,21.041251564461106,20.700000762939453,22.11229386032837,21.303750910904427,21.303750910904427,20.992760401090603,20.18287392567784,22.424627896131014,17.278811176479625,25.328690645329228,22
2026-06-09,21.061783464202552,20.700000762939453,22.178730346811722,21.333291106504333,21.333291106504333,21.024273170360548,20.187222729037565,22.479359483971102,17.2178919934596,25.448690219549068,23
2026-06-10,21.082666741068298,20.700000762939453,22.2453664420179,21.362993713892962,21.362993713892962,21.055833244253996,20.192275884675357,22.533711543110567,17.159081267903254,25.56690615988267,24
2026-06-11,21.103892626390753,20.700000762939453,22.312202745672217,21.392856723027943,21.392856723027943,21.08744069378113,20.197997842043815,22.58771560401207,17.102256549690303,25.683456896365584,25
2026-06-12,21.125452607927183,20.700000762939453,22.379239859301848,21.422878189726717,21.422878189726717,21.11909559005872,20.204356439701176,22.641399939752258,17.047307387952074,25.79844899150136,26
2026-06-15,21.147338422426603,20.700000762939453,22.44647838624128,21.45305623377852,21.45305623377852,21.150798004310296,20.211322459934877,22.69479000762216,16.99413373666774,25.911978730889295,27
2026-06-16,21.16954204841222,20.700000762939453,22.513918931637694,21.483389037111152,21.483389037111152,21.182548007866306,20.218869256750782,22.747908817471522,16.942644623566345,26.02413345065596,28
2026-06-17,21.192055699173196,20.700000762939453,22.581562102456466,21.51387484201107,21.51387484201107,21.214345672164267,20.2269724429375,22.80077724108464,16.89275703102246,26.13499265299968,29
2026-06-18,21.21487181595964,20.700000762939453,22.649408507486584,21.54451194939506,21.54451194939506,21.246191068748942,20.235609625094284,22.853414273695833,16.844394949049857,26.24462894974026,30
2026-06-19,21.237983061374987,20.700000762939453,22.717458757346154,21.57529871713217,21.57529871713217,21.278084269272487,20.24476017790129,22.90583725636305,16.797488569079846,26.353108865184495,31
2026-06-22,21.26138231295995,20.700000762939453,22.78571346448788,21.606233558414324,21.606233558414324,21.310025345494612,20.254405050726568,22.95806206610208,16.751973593730767,26.46049352309788,32
2026-06-23,21.285062656962594,20.700000762939453,22.854173243204595,21.637314940174292,21.637314940174292,21.342014369282754,20.264526601057163,23.01010327929142,16.70779064277729,26.566839237571294,33
2026-06-24,21.309017382289046,20.700000762939453,22.92283870963476,21.668541381549566,21.668541381549566,21.374051412612232,20.27510845032014,23.061974312778993,16.66488473940023,26.672198023698904,34
2026-06-25,21.333239974629656,20.700000762939453,22.99171048176804,21.699911452390886,21.699911452390886,21.406136547566405,20.28613535850144,23.11368754628033,16.62320486382158,26.77661804096019,35
2026-06-26,21.357724110755502,20.700000762939453,23.060789179450857,21.731423771814065,21.731423771814065,21.43826984633684,20.29759311463311,23.16525442899502,16.582703563808895,26.880143979819234,36
2026-06-29,21.382463652980295,20.700000762939453,23.130075424391944,21.76307700679387,21.76307700679387,21.470451381223477,20.309468440745007,23.216685572842735,16.543336613420024,26.98281740016772,37
2026-06-30,21.40745264378291,20.700000762939453,23.19956984016798,21.794869870798784,21.794869870798784,21.502681224634777,20.321748907296705,23.267990834300864,16.50506271286605,27.08467702873152,38
2026-07-01,21.43268530058584,20.700000762939453,23.269273052229174,21.82680112246537,21.82680112246537,21.534959449087903,20.334422858442483,23.319179386488255,16.46784322358109,27.185759021349647,39
2026-07-02,21.45815601068512,20.700000762939453,23.33918568790491,21.858869564311192,21.858869564311192,21.567286127208877,20.347479345755232,23.37025978286715,16.431641933567114,27.28609719505527,40
2026-07-03,21.483859326327234,20.700000762939453,23.40930837640937,21.891074041485133,21.891074041485133,21.599661331732737,20.360908069256862,23.421240013713405,16.396424848878766,27.3857232340915,41
2026-07-06,21.509789959928856,20.700000762939453,23.479641748847236,21.92341344055395,21.92341344055395,21.632085135503704,20.374699324784366,23.472127556323535,16.36216000776494,27.484666873342963,42
2026-07-07,21.535942779435178,20.700000762939453,23.550186438219324,21.955886688324195,21.955886688324195,21.664557611475352,20.388843956870254,23.522929419778137,16.32881731451998,27.58295606212841,43
2026-07-08,21.56231280381288,20.700000762939453,23.620943079428322,21.98849275069827,21.98849275069827,21.697078832710766,20.40333331643896,23.57365218495758,16.29636839054035,27.68061711085619,44
2026-07-09,21.588895198673786,20.700000762939453,23.69191230928448,22.02123063156378,22.02123063156378,21.729648872382704,20.418159222723872,23.624302040403684,16.26478644045057,27.777674822676985,45
2026-07-10,21.61568527202546,20.700000762939453,23.763094766511337,22.054099371715147,22.054099371715147,21.762267803773774,20.433313928894716,23.674884814535577,16.23404613146908,27.874152611961215,46
2026-07-13,21.642678470145018,20.700000762939453,23.834491091751495,22.087098047806585,22.087098047806585,21.794935700276582,20.44879009095681,23.72540600465636,16.204123484441844,27.970072611171325,47
2026-07-14,21.66987037357263,20.700000762939453,23.906101927572365,22.120225771335438,22.120225771335438,21.82765263539391,20.464580739543916,23.77587080312696,16.17499577518774,28.065455767483137,48
2026-07-15,21.69725669322119,20.700000762939453,23.977927918471945,22.15348168765518,22.15348168765518,21.860418682738878,20.4806792542774,23.82628412103296,16.146641444982485,28.160321930327875,49
2026-07-16,21.72483326659883,20.700000762939453,24.049969710884643,22.186864975017023,22.186864975017023,21.893233916035104,20.49707934040733,23.87665060962672,16.11904001916258,28.254689930871468,50
2026-07-17,21.75259605414097,20.700000762939453,24.122227953187075,22.220374843639387,22.220374843639387,21.92609840911688,20.513775007487997,23.926974679790778,16.092172032962527,28.348577654316248,51
2026-07-20,21.78054113564876,20.700000762939453,24.194703295703913,22.254010534804507,22.254010534804507,21.959012235929322,20.530760549871786,23.97726051973723,16.06601896381109,28.442002105797926,52
2026-07-21,21.808664706830804,20.700000762939453,24.267396390713724,22.2877713199812,22.2877713199812,21.991975470528562,20.54803052883176,24.02751211113064,16.040563169408387,28.534979470554013,53
2026-07-22,21.836963075945167,20.700000762939453,24.340307892454863,22.32165649997322,22.32165649997322,22.024988187081888,20.565579756146814,24.077733243799624,16.015787830988653,28.627525168957785,54
2026-07-23,21.865432660538794,20.700000762939453,24.413438457131328,22.355665404092342,22.355665404092342,22.05805045986793,20.58340327900288,24.127927529181804,15.991676901244542,28.71965390694014,55
2026-07-24,21.894069984281472,20.700000762939453,24.486788742918694,22.389797389355515,22.389797389355515,22.09116236327681,20.60149636608083,24.1780984126302,15.968215056450582,28.811379722260448,56
2026-07-27,21.92287167389162,20.700000762939453,24.560359409970037,22.424051839705367,22.424051839705367,22.124323971810323,20.61985449471676,24.228249184693976,15.945387652376734,28.902716027034,57
2026-07-28,21.951834456151225,20.700000762939453,24.634151120421848,22.458428165253366,22.458428165253366,22.15753536008211,20.63847333903305,24.27838299147368,15.9231806836294,28.993675646877332,58
2026-07-29,21.980955155007372,20.700000762939453,24.708164538400027,22.492925801545027,22.492925801545027,22.190796602817805,20.65734875895017,24.328502844139884,15.901580746097682,29.084270856992372,59
2026-07-30,22.010230688757815,20.700000762939453,24.78240033002583,22.52754420884648,22.52754420884648,22.224107774855216,20.676476789998656,24.3786116276943,15.880575002217943,29.174513415475012,60
