Symbol,Date,Close,Volume
"BIL.N0000","2017-11-08",2.73912913,398679
"BIL.N0000","2017-11-09",2.73912913,13165
"BIL.N0000","2017-11-10",2.73912913,11746
"BIL.N0000","2017-11-14",2.64782483,473384
"BIL.N0000","2017-11-16",2.55652052,845126
"BIL.N0000","2017-11-17",2.64782483,38943
"BIL.N0000","2017-11-20",2.55652052,133130
"BIL.N0000","2017-11-21",2.55652052,105986
"BIL.N0000","2017-11-22",2.64782483,136753
"BIL.N0000","2017-11-23",2.55652052,119644
"BIL.N0000","2017-11-24",2.46521622,199552
"BIL.N0000","2017-11-27",2.46521622,23659
"BIL.N0000","2017-11-28",2.46521622,27611
"BIL.N0000","2017-11-29",2.55652052,36237
"BIL.N0000","2017-11-30",2.46521622,92012
"BIL.N0000","2017-12-05",2.46521622,336950
"BIL.N0000","2017-12-06",2.28260761,369698
"BIL.N0000","2017-12-07",2.37391191,119983
"BIL.N0000","2017-12-11",2.28260761,88817
"BIL.N0000","2017-12-12",2.37391191,593425
"BIL.N0000","2017-12-14",2.46521622,745650
"BIL.N0000","2017-12-15",2.46521622,182324
"BIL.N0000","2017-12-18",2.37391191,5914
"BIL.N0000","2017-12-19",2.37391191,143073
"BIL.N0000","2017-12-20",2.37391191,555
"BIL.N0000","2017-12-21",2.37391191,55241
"BIL.N0000","2017-12-22",2.37391191,154897
"BIL.N0000","2017-12-25",2.37391191,42714
"BIL.N0000","2017-12-26",2.37391191,1096
"BIL.N0000","2017-12-28",2.37391191,24095
"BIL.N0000","2018-01-02",2.46521622,126336
"BIL.N0000","2018-01-04",2.37391191,3367
"BIL.N0000","2018-01-05",2.46521622,202596
"BIL.N0000","2018-01-08",2.37391191,1095
"BIL.N0000","2018-01-09",2.37391191,73742
"BIL.N0000","2018-01-10",2.46521622,1425
"BIL.N0000","2018-01-12",2.46521622,171773
"BIL.N0000","2018-01-15",2.28260761,167528
"BIL.N0000","2018-01-16",2.28260761,3527
"BIL.N0000","2018-01-18",2.37391191,132495
"BIL.N0000","2018-01-19",2.37391191,37791
"BIL.N0000","2018-01-23",2.37391191,55454
"BIL.N0000","2018-01-24",2.28260761,15268
"BIL.N0000","2018-01-25",2.28260761,236642
"BIL.N0000","2018-01-26",2.28260761,53803
"BIL.N0000","2018-01-30",2.28260761,10427
"BIL.N0000","2018-01-31",2.46521622,72792
"BIL.N0000","2018-02-02",2.28260761,685960
"BIL.N0000","2018-02-06",2.37391191,250929
"BIL.N0000","2018-02-07",2.37391191,639510
"BIL.N0000","2018-02-08",2.55652052,745682
"BIL.N0000","2018-02-09",2.46521622,811917
"BIL.N0000","2018-02-12",2.46521622,538125
"BIL.N0000","2018-02-14",2.46521622,418036
"BIL.N0000","2018-02-15",2.37391191,47216
"BIL.N0000","2018-02-16",2.37391191,46952
"BIL.N0000","2018-02-19",2.37391191,193912
"BIL.N0000","2018-02-20",2.28260761,751569
"BIL.N0000","2018-02-21",2.1913033,385283
"BIL.N0000","2018-02-22",2.28260761,24993
"BIL.N0000","2018-02-26",2.28260761,372114
"BIL.N0000","2018-02-27",2.1913033,52163
"BIL.N0000","2018-02-28",2.28260761,187292
"BIL.N0000","2018-03-02",2.099999,53475
"BIL.N0000","2018-03-05",2.28260761,223165
"BIL.N0000","2018-03-06",2.1913033,64296
"BIL.N0000","2018-03-07",2.28260761,41818
"BIL.N0000","2018-03-08",2.1913033,68941
"BIL.N0000","2018-03-09",2.37391191,2286676
"BIL.N0000","2018-03-12",2.46521622,827155
"BIL.N0000","2018-03-13",2.46521622,6706311
"BIL.N0000","2018-03-14",2.46521622,462480
"BIL.N0000","2018-03-15",2.37391191,110409
"BIL.N0000","2018-03-16",2.28260761,413012
"BIL.N0000","2018-03-19",2.37391191,73252
"BIL.N0000","2018-03-20",2.46521622,10058
"BIL.N0000","2018-03-21",2.46521622,169798
"BIL.N0000","2018-03-22",2.37391191,1151582
"BIL.N0000","2018-03-23",2.46521622,381580
"BIL.N0000","2018-03-26",2.55652052,5064510
"BIL.N0000","2018-03-27",2.46521622,640866
"BIL.N0000","2018-03-28",2.46521622,188569
"BIL.N0000","2018-03-29",2.46521622,1294944
"BIL.N0000","2018-04-02",2.46521622,229452
"BIL.N0000","2018-04-03",2.55652052,653942
"BIL.N0000","2018-04-04",2.46521622,144626
"BIL.N0000","2018-04-05",2.64782483,3778934
"BIL.N0000","2018-04-06",2.64782483,1757740
"BIL.N0000","2018-04-09",2.55652052,119074
"BIL.N0000","2018-04-10",2.64782483,4036668
"BIL.N0000","2018-04-11",2.64782483,315776
"BIL.N0000","2018-04-12",2.55652052,1563588
"BIL.N0000","2018-04-16",2.55652052,144047
"BIL.N0000","2018-04-17",2.55652052,411878
"BIL.N0000","2018-04-18",2.55652052,582996
"BIL.N0000","2018-04-19",2.55652052,414353
"BIL.N0000","2018-04-23",2.64782483,193023
"BIL.N0000","2018-04-24",2.64782483,3029572
"BIL.N0000","2018-04-25",2.73912913,3008337
"BIL.N0000","2018-04-26",2.73912913,4439594
"BIL.N0000","2018-04-27",2.73912913,7941411
"BIL.N0000","2018-05-01",2.73912913,173065
"BIL.N0000","2018-05-02",2.73912913,2163279
"BIL.N0000","2018-05-03",2.73912913,199364
"BIL.N0000","2018-05-04",2.73912913,817990
"BIL.N0000","2018-05-08",2.64782483,253548
"BIL.N0000","2018-05-09",2.83043343,3116865
"BIL.N0000","2018-05-10",2.92173774,21626248
"BIL.N0000","2018-05-11",2.83043343,1962761
"BIL.N0000","2018-05-14",2.83043343,4129131
"BIL.N0000","2018-05-15",2.73912913,406273
"BIL.N0000","2018-05-16",2.83043343,295224
"BIL.N0000","2018-05-17",2.73912913,476067
"BIL.N0000","2018-05-18",2.73912913,424460
"BIL.N0000","2018-05-21",2.64782483,1104859
"BIL.N0000","2018-05-22",2.64782483,137617
"BIL.N0000","2018-05-23",2.73912913,3355466
"BIL.N0000","2018-05-24",2.55652052,1511122
"BIL.N0000","2018-05-25",2.55652052,69154
"BIL.N0000","2018-05-28",2.55652052,853149
"BIL.N0000","2018-05-30",2.46521622,662619
"BIL.N0000","2018-05-31",2.46521622,34459
"BIL.N0000","2018-06-01",2.46521622,54225
"BIL.N0000","2018-06-04",2.46521622,20645
"BIL.N0000","2018-06-05",2.46521622,155360
"BIL.N0000","2018-06-06",2.37391191,229064
"BIL.N0000","2018-06-07",2.28260761,1834152
"BIL.N0000","2018-06-08",2.28260761,373266
"BIL.N0000","2018-06-11",2.28260761,70660
"BIL.N0000","2018-06-12",2.28260761,30241
"BIL.N0000","2018-06-13",2.37391191,1588
"BIL.N0000","2018-06-14",2.28260761,82653
"BIL.N0000","2018-06-18",2.28260761,253000
"BIL.N0000","2018-06-19",2.37391191,485196
"BIL.N0000","2018-06-20",2.28260761,36433
"BIL.N0000","2018-06-21",2.28260761,251943
"BIL.N0000","2018-06-22",2.37391191,33973
"BIL.N0000","2018-06-25",2.28260761,5148
"BIL.N0000","2018-06-28",2.1913033,162448
"BIL.N0000","2018-06-29",2.1913033,126704
"BIL.N0000","2018-07-02",2.1913033,115524
"BIL.N0000","2018-07-03",2.1913033,151450
"BIL.N0000","2018-07-04",2.099999,105571
"BIL.N0000","2018-07-05",2.28260761,611310
"BIL.N0000","2018-07-09",2.1913033,39225
"BIL.N0000","2018-07-10",2.1913033,380713
"BIL.N0000","2018-07-11",2.1913033,156511
"BIL.N0000","2018-07-12",2.1913033,339131
"BIL.N0000","2018-07-13",2.37391191,4465443
"BIL.N0000","2018-07-16",2.28260761,406504
"BIL.N0000","2018-07-17",2.28260761,117634
"BIL.N0000","2018-07-18",2.1913033,69096
"BIL.N0000","2018-07-19",2.099999,322103
"BIL.N0000","2018-07-20",2.099999,458687
"BIL.N0000","2018-07-23",2.099999,464863
"BIL.N0000","2018-07-24",2.0086947,431493
"BIL.N0000","2018-07-25",1.91739039,269482
"BIL.N0000","2018-07-26",1.91739039,114025
"BIL.N0000","2018-07-30",1.91739039,59004
"BIL.N0000","2018-07-31",2.0086947,172476
"BIL.N0000","2018-08-01",1.91739039,600776
"BIL.N0000","2018-08-02",1.91739039,153264
"BIL.N0000","2018-08-03",2.0086947,4943
"BIL.N0000","2018-08-06",1.91739039,9104
"BIL.N0000","2018-08-07",1.91739039,147233
"BIL.N0000","2018-08-08",1.91739039,27611
"BIL.N0000","2018-08-09",1.91739039,6966
"BIL.N0000","2018-08-10",1.91739039,110605
"BIL.N0000","2018-08-13",1.91739039,109801
"BIL.N0000","2018-08-14",1.91739039,613119
"BIL.N0000","2018-08-15",1.82608609,130563
"BIL.N0000","2018-08-16",1.73478178,101770
"BIL.N0000","2018-08-17",1.82608609,422214
"BIL.N0000","2018-08-20",1.73478178,528144
"BIL.N0000","2018-08-21",1.64347748,15498
"BIL.N0000","2018-08-23",1.82608609,368923
"BIL.N0000","2018-08-27",1.82608609,109852
"BIL.N0000","2018-08-28",1.73478178,12365
"BIL.N0000","2018-08-30",2.0086947,209924
"BIL.N0000","2018-08-31",2.0086947,769553
"BIL.N0000","2018-09-03",2.0086947,285036
"BIL.N0000","2018-09-04",2.0086947,140468
"BIL.N0000","2018-09-05",2.0086947,102916
"BIL.N0000","2018-09-06",1.91739039,820016
"BIL.N0000","2018-09-07",1.91739039,65380
"BIL.N0000","2018-09-11",1.91739039,97477
"BIL.N0000","2018-09-12",1.82608609,233809
"BIL.N0000","2018-09-13",1.82608609,18071
"BIL.N0000","2018-09-17",1.82608609,175382
"BIL.N0000","2018-09-18",1.82608609,164152
"BIL.N0000","2018-09-19",1.82608609,193571
"BIL.N0000","2018-09-20",1.82608609,12162
"BIL.N0000","2018-09-21",1.82608609,331937
"BIL.N0000","2018-09-25",1.82608609,567226
"BIL.N0000","2018-09-26",1.82608609,176238
"BIL.N0000","2018-09-27",1.73478178,64575
"BIL.N0000","2018-09-28",1.73478178,18319
"BIL.N0000","2018-10-01",1.64347748,36201
"BIL.N0000","2018-10-02",1.73478178,115061
"BIL.N0000","2018-10-03",1.73478178,49178
"BIL.N0000","2018-10-04",1.73478178,117174
"BIL.N0000","2018-10-05",1.82608609,430367
"BIL.N0000","2018-10-08",1.73478178,56807
"BIL.N0000","2018-10-09",1.73478178,36844
"BIL.N0000","2018-10-10",1.82608609,2
"BIL.N0000","2018-10-12",1.64347748,111714
"BIL.N0000","2018-10-15",1.73478178,63351
"BIL.N0000","2018-10-16",1.73478178,6034
"BIL.N0000","2018-10-17",1.64347748,6571
"BIL.N0000","2018-10-18",1.73478178,131
"BIL.N0000","2018-10-23",1.64347748,118498
"BIL.N0000","2018-10-25",1.64347748,27556
"BIL.N0000","2018-10-26",1.73478178,235639
"BIL.N0000","2018-10-29",1.82608609,731753
"BIL.N0000","2018-10-30",1.91739039,279551
"BIL.N0000","2018-10-31",1.82608609,66371
"BIL.N0000","2018-11-01",2.099999,857715
"BIL.N0000","2018-11-02",2.0086947,348632
"BIL.N0000","2018-11-06",1.91739039,174670
"BIL.N0000","2018-11-08",1.82608609,1248490
"BIL.N0000","2018-11-09",1.91739039,134453
"BIL.N0000","2018-11-12",1.82608609,297365
"BIL.N0000","2018-11-13",1.91739039,230
"BIL.N0000","2018-11-14",1.82608609,92602
"BIL.N0000","2018-11-15",1.82608609,219
"BIL.N0000","2018-11-19",1.73478178,3287
"BIL.N0000","2018-11-20",1.73478178,292976
"BIL.N0000","2018-11-23",1.82608609,3560
"BIL.N0000","2018-11-26",1.73478178,91829
"BIL.N0000","2018-11-27",1.82608609,21467
"BIL.N0000","2018-11-28",1.82608609,3836
"BIL.N0000","2018-11-30",1.82608609,34504
"BIL.N0000","2018-12-03",1.82608609,5492
"BIL.N0000","2018-12-04",1.82608609,1870
"BIL.N0000","2018-12-05",1.73478178,20838
"BIL.N0000","2018-12-06",1.82608609,150052
"BIL.N0000","2018-12-07",1.82608609,5279
"BIL.N0000","2018-12-10",1.82608609,388981
"BIL.N0000","2018-12-11",1.82608609,11178
"BIL.N0000","2018-12-12",1.73478178,120038
"BIL.N0000","2018-12-14",1.64347748,114481
"BIL.N0000","2018-12-18",1.64347748,74286
"BIL.N0000","2018-12-19",1.73478178,34021
"BIL.N0000","2018-12-20",1.73478178,115013
"BIL.N0000","2018-12-26",1.73478178,10748
"BIL.N0000","2018-12-28",1.64347748,67484
"BIL.N0000","2018-12-31",1.73478178,13526
"BIL.N0000","2019-01-02",1.64347748,63846
"BIL.N0000","2019-01-04",1.73478178,3067
"BIL.N0000","2019-01-08",1.73478178,517
"BIL.N0000","2019-01-09",1.64347748,50649
"BIL.N0000","2019-01-10",1.64347748,70152
"BIL.N0000","2019-01-11",1.64347748,36920
"BIL.N0000","2019-01-14",1.64347748,121724
"BIL.N0000","2019-01-16",1.55217317,229663
"BIL.N0000","2019-01-17",1.64347748,250242
"BIL.N0000","2019-01-18",1.55217317,96994
"BIL.N0000","2019-01-21",1.55217317,1193472
"BIL.N0000","2019-01-22",1.55217317,126475
"BIL.N0000","2019-01-24",1.55217317,340656
"BIL.N0000","2019-01-25",1.64347748,320220
"BIL.N0000","2019-01-29",1.73478178,107325308
"BIL.N0000","2019-01-30",1.82608609,483928
"BIL.N0000","2019-01-31",1.73478178,33683
"BIL.N0000","2019-02-01",1.73478178,29268
"BIL.N0000","2019-02-05",1.73478178,121663
"BIL.N0000","2019-02-06",1.73478178,8105
"BIL.N0000","2019-02-07",1.64347748,47942
"BIL.N0000","2019-02-12",1.64347748,122072
"BIL.N0000","2019-02-13",1.73478178,38293
"BIL.N0000","2019-02-15",1.73478178,3888
"BIL.N0000","2019-02-20",1.55217317,241632
"BIL.N0000","2019-02-21",1.64347748,105746
"BIL.N0000","2019-02-25",1.64347748,81247
"BIL.N0000","2019-02-26",1.64347748,987
"BIL.N0000","2019-02-27",1.55217317,290891
"BIL.N0000","2019-03-01",1.55217317,11511
"BIL.N0000","2019-03-05",1.55217317,132912
"BIL.N0000","2019-03-07",1.55217317,226167
"BIL.N0000","2019-03-08",1.46086887,351484
"BIL.N0000","2019-03-11",1.55217317,30355
"BIL.N0000","2019-03-12",1.46086887,30750
"BIL.N0000","2019-03-13",1.46086887,39024
"BIL.N0000","2019-03-14",1.46086887,128143
"BIL.N0000","2019-03-15",1.46086887,129832
"BIL.N0000","2019-03-18",1.55217317,275
"BIL.N0000","2019-03-19",1.55217317,214557
"BIL.N0000","2019-03-20",1.36956457,8214
"BIL.N0000","2019-03-22",1.46086887,167049
"BIL.N0000","2019-03-25",1.46086887,6650
"BIL.N0000","2019-03-26",1.46086887,281897
"BIL.N0000","2019-03-27",1.46086887,155775
"BIL.N0000","2019-03-28",1.55217317,338973
"BIL.N0000","2019-03-29",1.36956457,50073
"BIL.N0000","2019-04-01",1.46086887,34765
"BIL.N0000","2019-04-02",1.55217317,14245
"BIL.N0000","2019-04-03",1.55217317,4382
"BIL.N0000","2019-04-04",1.55217317,7887
"BIL.N0000","2019-04-08",1.55217317,1797
"BIL.N0000","2019-04-10",1.46086887,15664
"BIL.N0000","2019-04-11",1.46086887,557490
"BIL.N0000","2019-04-16",1.46086887,10422
"BIL.N0000","2019-04-17",1.46086887,1
"BIL.N0000","2019-04-18",1.46086887,17867
"BIL.N0000","2019-04-23",1.27826026,153797
"BIL.N0000","2019-04-24",1.46086887,49974
"BIL.N0000","2019-04-25",1.46086887,1220
"BIL.N0000","2019-04-26",1.46086887,6024
"BIL.N0000","2019-04-29",1.36956457,890386
"BIL.N0000","2019-04-30",1.46086887,7821
"BIL.N0000","2019-05-02",1.36956457,291267
"BIL.N0000","2019-05-03",1.46086887,47883
"BIL.N0000","2019-05-06",1.36956457,384607
"BIL.N0000","2019-05-07",1.27826026,152129
"BIL.N0000","2019-05-08",1.18695596,13154
"BIL.N0000","2019-05-09",1.27826026,35600
"BIL.N0000","2019-05-10",1.27826026,112285
"BIL.N0000","2019-05-13",1.27826026,10843
"BIL.N0000","2019-05-14",1.18695596,109319
"BIL.N0000","2019-05-15",1.18695596,342438
"BIL.N0000","2019-05-16",1.18695596,57694
"BIL.N0000","2019-05-17",1.27826026,34063
"BIL.N0000","2019-05-21",1.27826026,3220
"BIL.N0000","2019-05-22",1.18695596,241984
"BIL.N0000","2019-05-23",1.18695596,218013
"BIL.N0000","2019-05-24",1.36956457,792523
"BIL.N0000","2019-05-27",1.46086887,3143675
"BIL.N0000","2019-05-28",1.46086887,506216
"BIL.N0000","2019-05-29",1.46086887,137055
"BIL.N0000","2019-05-30",1.55217317,220147
"BIL.N0000","2019-05-31",1.46086887,317183
"BIL.N0000","2019-06-03",1.46086887,153883
"BIL.N0000","2019-06-04",1.36956457,43282
"BIL.N0000","2019-06-06",1.46086887,73491
"BIL.N0000","2019-06-07",1.36956457,208478
"BIL.N0000","2019-06-10",1.36956457,13395
"BIL.N0000","2019-06-11",1.36956457,20822
"BIL.N0000","2019-06-12",1.36956457,378668
"BIL.N0000","2019-06-13",1.46086887,216436
"BIL.N0000","2019-06-14",1.46086887,348437
"BIL.N0000","2019-06-17",1.46086887,79744
"BIL.N0000","2019-06-18",1.36956457,284395
"BIL.N0000","2019-06-19",1.36956457,140520
"BIL.N0000","2019-06-20",1.36956457,9443
"BIL.N0000","2019-06-21",1.36956457,45344
"BIL.N0000","2019-06-24",1.36956457,186249
"BIL.N0000","2019-06-25",1.36956457,208851
"BIL.N0000","2019-06-27",1.46086887,34091
"BIL.N0000","2019-06-28",1.36956457,346970
"BIL.N0000","2019-07-01",1.36956457,215149
"BIL.N0000","2019-07-03",1.46086887,31675
"BIL.N0000","2019-07-04",1.36956457,56314
"BIL.N0000","2019-07-05",1.46086887,2226913
"BIL.N0000","2019-07-08",1.55217317,1954649
"BIL.N0000","2019-07-09",1.55217317,2247849
"BIL.N0000","2019-07-10",1.55217317,160722
"BIL.N0000","2019-07-11",1.64347748,3796430
"BIL.N0000","2019-07-12",1.55217317,272168
"BIL.N0000","2019-07-15",1.64347748,772886
"BIL.N0000","2019-07-17",1.82608609,5044612
"BIL.N0000","2019-07-18",2.099999,16664353
"BIL.N0000","2019-07-19",2.28260761,35110890
"BIL.N0000","2019-07-22",2.1913033,8819814
"BIL.N0000","2019-07-23",2.099999,1038568
"BIL.N0000","2019-07-24",2.1913033,3030661
"BIL.N0000","2019-07-25",2.099999,1485944
"BIL.N0000","2019-07-26",2.099999,5405756
"BIL.N0000","2019-07-29",2.1913033,4138586
"BIL.N0000","2019-07-30",2.1913033,3006213
"BIL.N0000","2019-07-31",2.1913033,1915181
"BIL.N0000","2019-08-01",2.1913033,1918148
"BIL.N0000","2019-08-02",2.46521622,18323418
"BIL.N0000","2019-08-05",2.55652052,16354293
"BIL.N0000","2019-08-06",2.73912913,13871658
"BIL.N0000","2019-08-07",2.83043343,23825077
"BIL.N0000","2019-08-08",2.73912913,7403690
"BIL.N0000","2019-08-09",2.73912913,3975307
"BIL.N0000","2019-08-13",2.73912913,8290287
"BIL.N0000","2019-08-15",2.92173774,17982092
"BIL.N0000","2019-08-16",2.83043343,23387860
"BIL.N0000","2019-08-19",2.83043343,3394897
"BIL.N0000","2019-08-20",3.01304204,16539403
"BIL.N0000","2019-08-21",3.01304204,5294870
"BIL.N0000","2019-08-22",3.10434635,2400563
"BIL.N0000","2019-08-23",3.10434635,14775774
"BIL.N0000","2019-08-26",3.01304204,2947439
"BIL.N0000","2019-08-27",3.10434635,5767183
"BIL.N0000","2019-08-28",3.19565065,3041671
"BIL.N0000","2019-08-29",3.19565065,14238308
"BIL.N0000","2019-08-30",3.74347648,39346190
"BIL.N0000","2019-09-02",4.47391091,60314327
"BIL.N0000","2019-09-03",4.47391091,67051310
"BIL.N0000","2019-09-04",4.2913023,25214666
"BIL.N0000","2019-09-05",4.2913023,26711989
"BIL.N0000","2019-09-06",4.2913023,17975034
"BIL.N0000","2019-09-09",4.56521522,18808177
"BIL.N0000","2019-09-10",4.74782383,31816797
"BIL.N0000","2019-09-11",4.47391091,17495955
"BIL.N0000","2019-09-12",4.47391091,2843770
"BIL.N0000","2019-09-16",4.47391091,5519023
"BIL.N0000","2019-09-17",4.38260661,2038629
"BIL.N0000","2019-09-18",4.38260661,2163843
"BIL.N0000","2019-09-19",4.38260661,1440198
"BIL.N0000","2019-09-20",4.2913023,2113601
"BIL.N0000","2019-09-23",4.199998,8547865
"BIL.N0000","2019-09-24",3.83478078,11106376
"BIL.N0000","2019-09-25",3.92608509,3775950
"BIL.N0000","2019-09-26",4.1086937,8587779
"BIL.N0000","2019-09-27",3.92608509,9157992
"BIL.N0000","2019-09-30",3.74347648,10777902
"BIL.N0000","2019-10-01",3.74347648,1134650
"BIL.N0000","2019-10-02",3.46956357,6013712
"BIL.N0000","2019-10-03",3.74347648,7905220
"BIL.N0000","2019-10-07",3.74347648,2076492
"BIL.N0000","2019-10-08",3.83478078,1308485
"BIL.N0000","2019-10-09",4.199998,13328569
"BIL.N0000","2019-10-10",4.199998,14423523
"BIL.N0000","2019-10-11",4.38260661,15166236
"BIL.N0000","2019-10-14",4.2913023,5762905
"BIL.N0000","2019-10-15",4.2913023,5447895
"BIL.N0000","2019-10-16",4.1086937,7586362
"BIL.N0000","2019-10-17",4.199998,4324986
"BIL.N0000","2019-10-18",4.199998,1184659
"BIL.N0000","2019-10-21",4.199998,170094
"BIL.N0000","2019-10-22",4.199998,984779
"BIL.N0000","2019-10-23",4.1086937,2410650
"BIL.N0000","2019-10-24",3.83478078,5531726
"BIL.N0000","2019-10-25",4.01738939,2305656
"BIL.N0000","2019-10-28",4.01738939,1679692
"BIL.N0000","2019-10-29",4.01738939,1258941
"BIL.N0000","2019-10-30",4.1086937,251344
"BIL.N0000","2019-10-31",4.2913023,8952143
"BIL.N0000","2019-11-01",4.199998,1419039
"BIL.N0000","2019-11-04",4.199998,6364849
"BIL.N0000","2019-11-05",4.199998,1317809
"BIL.N0000","2019-11-06",4.199998,3898989
"BIL.N0000","2019-11-07",4.1086937,7966260
"BIL.N0000","2019-11-08",4.199998,12700688
"BIL.N0000","2019-11-13",4.01738939,988890
"BIL.N0000","2019-11-14",4.1086937,2479065
"BIL.N0000","2019-11-15",4.1086937,2054998
"BIL.N0000","2019-11-18",4.1086937,4670924
"BIL.N0000","2019-11-19",4.01738939,1907212
"BIL.N0000","2019-11-20",4.1086937,3234095
"BIL.N0000","2019-11-21",4.1086937,740067
"BIL.N0000","2019-11-22",4.01738939,2753512
"BIL.N0000","2019-11-25",4.01738939,3590215
"BIL.N0000","2019-11-26",4.01738939,3265148
"BIL.N0000","2019-11-27",4.01738939,136572
"BIL.N0000","2019-11-28",3.92608509,4840766
"BIL.N0000","2019-11-29",3.92608509,1390249
"BIL.N0000","2019-12-02",3.83478078,1420067
"BIL.N0000","2019-12-03",4.01738939,2965719
"BIL.N0000","2019-12-04",4.01738939,491882
"BIL.N0000","2019-12-05",3.92608509,1778666
"BIL.N0000","2019-12-06",4.01738939,804754
"BIL.N0000","2019-12-09",3.83478078,2873467
"BIL.N0000","2019-12-10",3.83478078,530062
"BIL.N0000","2019-12-12",4.01738939,2249226
"BIL.N0000","2019-12-13",3.92608509,1109025
"BIL.N0000","2019-12-16",3.92608509,1052057
"BIL.N0000","2019-12-17",4.01738939,500057
"BIL.N0000","2019-12-18",3.92608509,256037
"BIL.N0000","2019-12-19",3.92608509,214705
"BIL.N0000","2019-12-20",4.01738939,5249381
"BIL.N0000","2019-12-23",4.199998,5957271
"BIL.N0000","2019-12-24",4.199998,1692810
"BIL.N0000","2019-12-26",4.2913023,3992171
"BIL.N0000","2019-12-27",4.2913023,7101171
"BIL.N0000","2019-12-30",4.65651952,33870875
"BIL.N0000","2019-12-31",4.56521522,35389643
"BIL.N0000","2020-01-02",5.02173674,44881378
"BIL.N0000","2020-01-03",5.02173674,18967978
"BIL.N0000","2020-01-06",5.02173674,12961957
"BIL.N0000","2020-01-07",5.02173674,9374836
"BIL.N0000","2020-01-08",4.65651952,15042009
"BIL.N0000","2020-01-09",5.02173674,15625395
"BIL.N0000","2020-01-13",5.29564965,20318490
"BIL.N0000","2020-01-14",5.02173674,11452756
"BIL.N0000","2020-01-16",4.93043243,6035960
"BIL.N0000","2020-01-17",5.02173674,2758366
"BIL.N0000","2020-01-20",5.02173674,5158772
"BIL.N0000","2020-01-21",5.02173674,4182536
"BIL.N0000","2020-01-22",4.74782383,5691563
"BIL.N0000","2020-01-23",4.93043243,1416968
"BIL.N0000","2020-01-24",4.83912813,2000778
"BIL.N0000","2020-01-27",4.56521522,7675408
"BIL.N0000","2020-01-28",4.65651952,6468026
"BIL.N0000","2020-01-29",4.74782383,5243157
"BIL.N0000","2020-01-30",4.74782383,1514428
"BIL.N0000","2020-01-31",4.65651952,2458076
"BIL.N0000","2020-02-03",4.65651952,840083
"BIL.N0000","2020-02-05",4.74782383,1285735
"BIL.N0000","2020-02-06",4.83912813,401019
"BIL.N0000","2020-02-07",4.74782383,1875141
"BIL.N0000","2020-02-10",4.65651952,283211
"BIL.N0000","2020-02-11",4.65651952,466229
"BIL.N0000","2020-02-12",4.65651952,908037
"BIL.N0000","2020-02-13",4.74782383,771712
"BIL.N0000","2020-02-14",4.56521522,1065730
"BIL.N0000","2020-02-17",4.47391091,2628253
"BIL.N0000","2020-02-18",4.56521522,4112053
"BIL.N0000","2020-02-19",4.56521522,2277723
"BIL.N0000","2020-02-20",4.56521522,5475926
"BIL.N0000","2020-02-24",4.38260661,1773187
"BIL.N0000","2020-02-25",4.38260661,7691388
"BIL.N0000","2020-02-26",4.199998,3802430
"BIL.N0000","2020-02-27",4.1086937,4568313
"BIL.N0000","2020-02-28",3.83478078,5442504
"BIL.N0000","2020-03-02",4.1086937,3845767
"BIL.N0000","2020-03-03",4.01738939,2057306
"BIL.N0000","2020-03-04",3.83478078,4061906
"BIL.N0000","2020-03-05",3.65217217,8672232
"BIL.N0000","2020-03-06",3.19565065,8594111
"BIL.N0000","2020-03-10",2.92173774,7786689
"BIL.N0000","2020-03-11",3.10434635,6494281
"BIL.N0000","2020-03-12",2.0086947,10290211
"BIL.N0000","2020-03-13",2.099999,5258256
"BIL.N0000","2020-03-19",1.73478178,2532948
"BIL.N0000","2020-05-12",1.73478178,3399505
"BIL.N0000","2020-05-13",1.91739039,6631520
"BIL.N0000","2020-05-14",1.91739039,3083557
"BIL.N0000","2020-05-15",1.91739039,1199567
"BIL.N0000","2020-05-18",2.099999,3393530
"BIL.N0000","2020-05-19",2.46521622,7170471
"BIL.N0000","2020-05-20",2.92173774,20204189
"BIL.N0000","2020-05-21",3.10434635,10701325
"BIL.N0000","2020-05-22",2.92173774,7979145
"BIL.N0000","2020-05-26",2.73912913,5860371
"BIL.N0000","2020-05-27",2.73912913,1712357
"BIL.N0000","2020-05-28",2.83043343,2018573
"BIL.N0000","2020-05-29",2.73912913,300168
"BIL.N0000","2020-06-01",2.64782483,2359151
"BIL.N0000","2020-06-02",2.64782483,1595288
"BIL.N0000","2020-06-03",2.64782483,1905173
"BIL.N0000","2020-06-04",2.64782483,392559
"BIL.N0000","2020-06-08",2.73912913,1434775
"BIL.N0000","2020-06-09",2.73912913,1519622
"BIL.N0000","2020-06-10",2.83043343,4111761
"BIL.N0000","2020-06-11",2.73912913,1704198
"BIL.N0000","2020-06-12",2.73912913,1603875
"BIL.N0000","2020-06-15",2.73912913,1271609
"BIL.N0000","2020-06-16",2.73912913,610912
"BIL.N0000","2020-06-17",2.73912913,626599
"BIL.N0000","2020-06-18",2.73912913,1830983
"BIL.N0000","2020-06-19",2.64782483,3597624
"BIL.N0000","2020-06-22",2.64782483,717756
"BIL.N0000","2020-06-23",2.28260761,22096581
"BIL.N0000","2020-06-24",2.1913033,4275537
"BIL.N0000","2020-06-25",2.28260761,2817685
"BIL.N0000","2020-06-26",2.28260761,1490217
"BIL.N0000","2020-06-29",2.1913033,901235
